id,created_at,description,current_price,old_price,price_diff,percent_diff,image_link,product_link,review_link,coupon_code,shipping_cost,notes,expire_date,category,store_name,deal_level,published_at,status,holiday_tag,exclude_from_auto,description_es,slug_es,slug,notes_es,ai_status,ai_error,ai_generated_at,product_link_norm,product_key,image_key,feed_at,superseded_by_id,superseded_at,canonical_to_id,bump_count,last_bumped_at,is_affiliate,affiliate_source,affiliate_priority,publish_action,asin,upc
3776,2025-12-21 11:50:31.973589+00,BAOPAI Pink Glass High Footed Wine Cup - Crystal Clear 160ml,10.99,8.99,-2.00,-22.25,https://i5.walmartimages.com/seo/BAOPAI-Pink-Glass-High-Footed-Wine-Cup-with-Bow-Designs-Crystal-Clear-160ml-Capacity-for-Christmas-Banquets-Romantic-Dinners-Household-Use_6e77b064-c3a1-4f67-8a20-e79d030e16be.33e918fa307ed6dc8ad9fe2e16adf138.jpeg?odnHeight=2000&odnWidth=2000&odnBg=FFFFFF,https://www.walmart.com/ip/BAOPAI-Pink-Glass-High-Footed-Wine-Cup-with-Bow-Designs-Crystal-Clear-160ml-Capacity-for-Christmas-Banquets-Romantic-Dinners-Household-Use/18438708768?classType=VARIANT&from=/search,null,null,null,"Elevate your gatherings with the BAOPAI Pink Glass High Footed Wine Cup. Featuring charming bow designs and a crystal clear finish, this 160ml cup is perfect for Christmas banquets or romantic dinners. Ideal for household use and as a stylish home decoration.",null,Home & Kitchen,Walmart,null,2025-12-21 11:50:31.908+00,Draft,Christmas,false,Copa de Vino Rosa de Cristal con Pie Alto BAOPAI - 160ml,copa-de-vino-rosa-de-cristal-con-pie-alto-baopai-160ml,baopai-pink-glass-high-footed-wine-cup-with-bow-designs-crystal-clear-160ml-capacity-for-christmas-banquets-romantic-din,"Eleva tus reuniones con la Copa de Vino Rosa de Cristal con Pie Alto BAOPAI. Con encantadores diseños de lazo y un acabado cristalino, esta copa de 160ml es perfecta para banquetes navideños o cenas románticas. Ideal para uso doméstico y como una elegante decoración del hogar.",completed,null,2025-12-21 11:50:42.076+00,null,null,null,null,null,null,null,0,null,false,null,0,insert,null,null
3775,2025-12-21 11:47:55.935191+00,"Twine Starlight Stemless Champagne Glasses, Set of 2 - 10 oz Festive Gold Rim Flutes",20.38,58.99,38.61,65.45,https://target.scene7.com/is/image/Target/GUEST_7a53fe42-151b-4160-9209-94b1a1a310fb,https://www.target.com/p/twine-starlight-stemless-glasses-set-of-2/-/A-89503849?preselect=87583906#lnk=sametab,null,null,null,"Toast to the holidays with this stunning set of two stemless champagne glasses. Featuring a dazzling gold star pattern and electroplated rim, these flutes are perfect for any occasion — whether entertaining guests or enjoying a quiet moment. Ideal as a gift for wine lovers or a stylish addition to your home bar, they embody rustic elegance and nostalgia.",null,Home & Kitchen,Target,Searing deal,null,Draft,null,false,"Copas de Champán Sin Stem Twine Starlight, Set de 2 - Flutes Doradas de 10 oz con Borde Festivo",copas-de-champ-n-sin-stem-twine-starlight-set-de-2-flutes-doradas-de-10-oz-con-borde-festivo,twine-starlight-stemless-champagne-glasses-set-of-2-10-oz-festive-gold-rim-flutes,"Brinda en las fiestas con este impresionante set de copas de champán sin stem. Con un deslumbrante patrón de estrellas doradas y borde electrochapado, estas flautas son perfectas para cualquier ocasión, ya sea para entretener a los invitados o disfrutar de un momento tranquilo. Ideales como regalo para amantes del vino o como una adición elegante a tu bar en casa, encarnan la elegancia rústica y la nostalgia.",pending,null,null,null,null,null,null,null,null,null,0,null,false,null,0,insert,null,null
3774,2025-12-21 11:47:05.259043+00,"Spode Christmas Tree 19oz Stemless Wineglasses, Set of 4 - Vintage-Inspired Holiday Drinkware with Cozy Seasonal Charm",51.20,80.00,28.80,36.00,https://target.scene7.com/is/image/Target/GUEST_fa5eb659-6a11-482f-ae3d-15d5c20fb54d,https://www.target.com/p/spode-christmas-tree-19-ounce-stemless-wine-glasses-set-of-4-22-karat-gold-rim-19-oz/-/A-88066676#lnk=sametab,null,null,null,"Add a rustic holiday charm to your gatherings with this set of 4 stemless wineglasses, featuring a classic Christmas tree design and 22-karat gold accents. Made from high-quality, durable glass, these elegant glasses are perfect for serving mulled wine or festive cocktails. Hand wash for longevity and maintain their beautiful appearance. Celebrate the season with style and warmth, making every toast special at your holiday parties.",null,Home & Kitchen,Target,null,2025-12-21 11:47:05.2+00,Draft,null,false,"Vasos de Vino Sin Stem Spode Christmas Tree de 19oz, Set de 4 - Cristalería Inspirada en las Fiestas con Encanto Estacional Acogedor",vasos-de-vino-sin-stem-spode-christmas-tree-de-19oz-set-de-4-cristaler-a-inspirada-en-las-fiestas-con-encanto-estacional,spode-christmas-tree-19oz-stemless-wineglasses-set-of-4-vintage-inspired-holiday-drinkware-with-cozy-seasonal-charm,"Agrega un encanto rústico a tus reuniones con este set de 4 vasos de vino sin stem, con un diseño clásico de árbol de Navidad y acentos de oro de 22 quilates. Hechos de vidrio duradero y de alta calidad, estos elegantes vasos son perfectos para servir vino caliente o cócteles festivos. Lava a mano para prolongar su vida útil y mantener su hermosa apariencia. Celebra la temporada con estilo y calidez, haciendo que cada brindis sea especial en tus fiestas navideñas.",completed,null,2025-12-21 11:47:18.203+00,null,null,null,null,null,null,null,0,null,false,null,0,insert,null,null
3773,2025-12-21 11:44:23.622936+00,Star Wine Stopper - Threshold™,3.50,5.00,1.50,30.00,https://target.scene7.com/is/image/Target/GUEST_f522b115-46dc-453a-8648-78ee840f480e,https://www.target.com/p/star-wine-stopper-threshold-8482/-/A-94336588,null,null,null,"Enhance your wine experience with this beautiful Star Wine Stopper from Threshold™. Made of durable metal, it features an elegant 8-pointed star design in a stunning gold finish. Equipped with sealing rings, it ensures a snug fit for your wine bottles, preventing leaks and maintaining freshness. Perfect for adding seasonal charm to your home! Now available for just $3.50 (was $5).",null,Home & Kitchen,Target,null,2025-12-21 11:44:23.539+00,Draft,null,false,Tapón de Vino en Forma de Estrella - Threshold™,tap-n-de-vino-en-forma-de-estrella-threshold,star-wine-stopper-threshold,"Mejora tu experiencia con el vino con este hermoso tapón de vino en forma de estrella de Threshold™. Hecho de metal duradero, cuenta con un elegante diseño de estrella de 8 puntas en un impresionante acabado dorado. Equipado con anillos de sellado, asegura un ajuste perfecto para tus botellas de vino, previniendo fugas y manteniendo la frescura. ¡Perfecto para añadir un encanto estacional a tu hogar! Ahora disponible por solo $3.50 (antes $5).",completed,null,2025-12-21 11:45:06.189+00,null,null,null,null,null,null,null,0,null,false,null,0,insert,null,null
3772,2025-12-21 11:43:35.4335+00,Women's Low-Rise Wide Leg Loose Jeans - Wild Fable™ Light Blue Denim XS,25.50,30.00,4.50,15.00,https://target.scene7.com/is/image/Target/GUEST_2e7fdb72-c3b0-4a14-bff2-7e0f8f6675aa,https://www.target.com/p/women-39-s-low-rise-wide-leg-loose-jeans-wild-fable-8482-light-blue-denim-xs/-/A-94406891,null,null,null,"Get ready for comfort with these loose-fitting women's jeans featuring a midweight denim blend with stretch. The low-rise design includes a drawstring waistband with a fly zipper and wide legs for a casual fit. Complete with a classic 5-pocket design, these jeans are perfect for any casual occasion. Now only $25.50 (was $30) at Target.",null,Clothing & Apparel,Target,null,2025-12-21 11:43:35.323+00,Draft,null,false,Jeans Sueltos de Cintura Baja de Pierna Ancha para Mujeres - Wild Fable™ Denim Azul Claro XS,jeans-sueltos-de-cintura-baja-de-pierna-ancha-para-mujeres-wild-fable-denim-azul-claro-xs,women-s-low-rise-wide-leg-loose-jeans-wild-fable-light-blue-denim-xs,"Prepárate para la comodidad con estos jeans sueltos para mujeres que presentan una mezcla de denim de peso medio con elasticidad. El diseño de cintura baja incluye una cinturilla ajustable con cremallera y piernas anchas para un ajuste casual. Completo con un diseño clásico de 5 bolsillos, estos jeans son perfectos para cualquier ocasión informal. Ahora solo $25.50 (antes $30) en Target.",completed,null,2025-12-21 11:44:00.458+00,null,null,null,null,null,null,null,0,null,false,null,0,insert,null,null
3771,2025-12-21 11:42:54.249952+00,Men's Marled Crewneck Sweater - Goodfellow & Co™ - Cream M,24.00,40.00,16.00,40.00,https://target.scene7.com/is/image/Target/GUEST_4e536826-0bee-46d7-bd8f-efad5d3f3bdb,https://www.target.com/p/men-39-s-marled-crewneck-sweater-goodfellow-38-co-8482-cream-m/-/A-94405380,null,null,null,"Stay stylish and comfortable with this long-sleeve marled crewneck sweater. Made from a cozy blend of cotton, viscose, and nylon, it features a ribbed cuff and hem for a perfect fit. Ideal for casual wear, this sweater offers a below-waist length to keep you covered.",null,Clothing & Apparel,Target,Blistering deal,2025-12-21 11:42:54.027+00,Draft,null,false,Suéter de Cuello Redondo para Hombre - Goodfellow & Co™ - Crema M,su-ter-de-cuello-redondo-para-hombre-goodfellow-co-crema-m,men-s-marled-crewneck-sweater-goodfellow-co-cream-m,"Mantente elegante y cómodo con este suéter de cuello redondo de manga larga en textura jaspeada. Fabricado con una mezcla de algodón, viscosa y nailon, cuenta con puños y dobladillo acanalados para un ajuste perfecto. Ideal para un look casual, este suéter tiene una longitud inferior a la cintura para mantenerte cubierto.",completed,null,2025-12-21 11:43:19.143+00,null,null,null,null,null,null,null,0,null,false,null,0,insert,null,null
3770,2025-12-21 11:42:14.846288+00,Women's Short Sleeve Cozy Knit Sweater - A New Day™ Oatmeal,17.60,22.00,4.40,20.00,https://target.scene7.com/is/image/Target/GUEST_ab54ca16-222d-41d0-b31d-7f5ce29189c1,https://www.target.com/p/women-39-s-short-sleeve-cozy-knit-t-shirt-a-new-day-8482-oatmeal-m/-/A-94330766,null,null,null,"Stay stylish and comfortable in this women's short sleeve cozy knit sweater. Crafted from a blend of recycled polyester, viscose, and spandex, this fitted mid-length tee features a classic crew neckline. Available for just $17.60 (was $22) at Target. Model is 5'10 and wears size XS.",null,Clothing & Apparel,Target,null,2025-12-21 11:42:14.78+00,Draft,null,false,Suéter de Punto Acogedor de Manga Corta para Mujeres - A New Day™ Avena,su-ter-de-punto-acogedor-de-manga-corta-para-mujeres-a-new-day-avena,women-s-short-sleeve-cozy-knit-sweater-a-new-day-oatmeal-m,"Mantente elegante y cómoda con este suéter de punto acogedor de manga corta para mujeres. Fabricado con una mezcla de poliéster reciclado, viscosa y spandex, este top ajustado de longitud media presenta un clásico cuello redondo. Disponible por solo $17.60 (antes $22) en Target. El modelo mide 5'10 y usa talla XS.",completed,null,2025-12-21 11:42:38.75+00,null,null,null,null,null,null,null,0,null,false,null,0,insert,null,null
3769,2025-12-21 11:41:32.230774+00,Faux Pearl Stud Earring Set 3ct - A New Day™,5.59,7.99,2.40,30.04,https://target.scene7.com/is/image/Target/GUEST_89c2854f-2ec8-49d5-ac38-66656d72caa0,https://www.target.com/p/faux-pearl-stud-earring-set-3ct-a-new-day-8482-silver/-/A-52977251,null,null,null,"Elevate your accessory game with this beautiful 3-pair set of faux pearl stud earrings, featuring small, medium, and large sizes. Crafted with nickel-free metal backs for secure wear, this versatile set is perfect for any style or occasion. Dimensions: 0.25"". Easy spot or wipe clean.",null,Clothing & Apparel,Target,null,2025-12-21 14:40:00.217799+00,Published,null,false,Juego de Pendientes de Perlas Falsas de 3 Piezas - A New Day™,juego-de-pendientes-de-perlas-falsas-de-3-piezas-a-new-day,faux-pearl-stud-earring-set-3ct-a-new-day-silver-glass-brass-nickel-free-metal-post-closure-0-25-dimensions,"Eleva tu juego de accesorios con este hermoso juego de 3 pares de pendientes de perlas falsas, que incluye tamaños pequeños, medianos y grandes. Fabricados con respaldos de metal sin níquel para un uso seguro, este versátil juego es perfecto para cualquier estilo u ocasión. Dimensiones: 0.25"". Fácil de limpiar con un paño.",completed,null,2025-12-21 11:41:54.327+00,null,null,null,null,null,null,null,0,null,false,null,0,insert,null,null
3768,2025-12-21 11:40:53.289215+00,Twisted Hoop and Teardrop Earring Set 3pc - A New Day™ Gold,6.99,9.99,3.00,30.03,https://target.scene7.com/is/image/Target/GUEST_916a7b5a-5b7f-4217-9e7c-cc67ea610c3f,https://www.target.com/p/twisted-hoop-and-teardrop-earring-set-3pc-a-new-day-8482-gold/-/A-94624361,null,null,null,"Upgrade your accessory game with this stunning gold-tone earring set. This 3-piece collection includes 2 open-hoop pairs and 1 elegant teardrop pair, all featuring postback closures for secure wear. Made of hypoallergenic, nickel-free metal, these earrings are perfect for sensitive ears. Now available for just $6.99 (formerly $9.99) at Target.",null,Clothing & Apparel,Target,null,2025-12-21 11:40:53.215+00,Draft,null,false,Juego de Aretes en Forma de Rizo y Lágrima 3pc - A New Day™ Dorado,juego-de-aretes-en-forma-de-rizo-y-l-grima-3pc-a-new-day-dorado,twisted-hoop-and-teardrop-earring-set-3pc-a-new-day-gold,"Mejora tu estilo de accesorios con este impresionante juego de aretes dorados. Esta colección de 3 piezas incluye 2 pares de aretes en forma de rizo y 1 par de lágrima elegante, todos con cierres postales para un uso seguro. Hechos de metal hipoalergénico y sin níquel, estos aretes son perfectos para oídos sensibles. Ahora disponible por solo $6.99 (anteriormente $9.99) en Target.",completed,null,2025-12-21 11:41:14.967+00,null,null,null,null,null,null,null,0,null,false,null,0,insert,null,null
3767,2025-12-21 11:39:15.606732+00,Kids' Dino Scuff Slipper - Cat & Jack™ Green 13-1,17.60,22.00,4.40,20.00,https://target.scene7.com/is/image/Target/GUEST_cfd1ac0d-51ac-4d48-bd95-f0865d76c0f4,https://www.target.com/p/kids-dino-scuff-slipper-cat-jack-green/-/A-94644020?preselect=94636919#lnk=sametab,null,null,null,"These adorable green scuff slippers feature fun dinosaur accents. Crafted from a durable polyester-recycled polyester blend fabric, they offer comfort with a slip-on style, open back, and heel strap. Perfect for indoor and outdoor use, these slippers are designed with a closed round toe and provide great support for little feet. Now available at Target for just $17.60, down from $22!",null,Kids & Toys,Target,null,2025-12-21 15:10:00.243632+00,Published,null,false,Zapatillas Scuff de Dino para Niños - Cat & Jack™ Verde 13-1,zapatillas-scuff-de-dino-para-ni-os-cat-jack-verde-13-1,kids-dino-scuff-slipper-cat-jack-green-13-1,"Estas adorables zapatillas scuff verdes cuentan con divertidos acentos de dinosaurio. Hechas de una mezcla de tela de poliéster y poliéster reciclado, ofrecen comodidad con un estilo de slip-on, parte trasera abierta y correa en el talón. Perfectas para uso interior y exterior, estas zapatillas están diseñadas con una punta redonda cerrada y brindan un gran soporte para los pies pequeños. ¡Ahora disponibles en Target por solo $17.60, antes $22!",completed,null,2025-12-21 11:39:22.353+00,null,null,null,null,null,null,null,0,null,false,null,0,insert,null,null
3766,2025-12-21 11:38:37.851893+00,Toddler Hello Kitty® Slide Slippers – Red 11T-12T,14.40,18.00,3.60,20.00,https://target.scene7.com/is/image/Target/GUEST_e730b564-2ebd-4c2c-bdac-8924953cb796,https://www.target.com/p/toddler-hello-kitty-by-sanrio-slide-slippers-red/-/A-94956982?preselect=94600079#lnk=sametab,null,null,null,"Keep your little one's feet stylish and comfortable with these Toddler Hello Kitty® slide slippers. Made from a durable material, these slippers feature a cushioned footbed and a non-marking sole. With a convenient slip-on design and a cute Hello Kitty pattern, they're perfect for playtime. Easy to care for – simply wipe with a damp cloth.",null,Kids & Toys,Target,null,2025-12-21 14:50:00.228099+00,Published,null,false,Zapatillas Deslizantes de Hello Kitty® para Niños – Rojo 11T-12T,zapatillas-deslizantes-de-hello-kitty-para-ni-os-rojo-11t-12t,toddler-hello-kitty-slide-slippers-red-11t-12t,"Mantén los pies de tu pequeño cómodos y con estilo con estas zapatillas deslizantes de Hello Kitty® para niños. Hechas de un material duradero, estas zapatillas cuentan con una plantilla acolchada y una suela que no deja marcas. Con un diseño fácil de poner y un lindo patrón de Hello Kitty, son perfectas para jugar. Fáciles de cuidar: simplemente límpialas con un paño húmedo.",completed,null,2025-12-21 11:38:44.637+00,null,null,null,null,null,null,null,0,null,false,null,0,insert,null,null
3765,2025-12-21 11:37:07.871105+00,Glass Mushroom Bud Vase Small - Room Essentials™,3.50,5.00,1.50,30.00,https://target.scene7.com/is/image/Target/GUEST_097287c8-8026-49a6-9861-94ea43cabeba,https://www.target.com/p/glass-mushroom-bud-vase-small-room-essentials-8482/-/A-94127831,null,null,null,"Enhance your home decor with the stylish Glass Mushroom Bud Vase from Room Essentials™. This small glass vase, featuring a unique mushroom design with a blue top and a gold-tone bottom, is watertight and perfect for tabletop display. Add your favorite real or artificial flowers to create a beautiful centerpiece.",null,Home & Kitchen,Target,null,2025-12-21 15:20:00.200124+00,Published,null,false,Jarrón de Hongo Pequeño de Vidrio - Room Essentials™,jarr-n-de-hongo-peque-o-de-vidrio-room-essentials,glass-mushroom-bud-vase-small-room-essentials,"Mejora la decoración de tu hogar con el elegante Jarrón de Hongo de Vidrio de Room Essentials™. Este pequeño jarrón de vidrio, que presenta un diseño único en forma de hongo con una parte superior azul y un fondo en tono dorado, es completamente impermeable y perfecto para exhibir en mesas. Añade tus flores favoritas, reales o artificiales, para crear un hermoso centro de mesa.",completed,null,2025-12-21 11:38:17.345+00,null,null,null,null,null,null,null,0,null,false,null,0,insert,null,null
3764,2025-12-21 11:36:27.148421+00,"John Derian for Target 19"" Christmas Tree Pillow with Ball Ornaments",31.50,45.00,13.50,30.00,https://target.scene7.com/is/image/Target/GUEST_4145aacc-d7be-43d5-80a0-29637811be19,https://www.target.com/p/john-derian-for-target-19-34-christmas-tree-pillow-with-ball-ornaments/-/A-94441885,null,null,null,"Bring holiday magic to your home with this 3D Christmas Tree Pillow featuring a vibrant design by decoupage artist John Derian. Shaped like a green tree on a brown base and adorned with colorful ball ornaments, this plush pillow is made from 100% cotton with a polyester filling, making it perfect for festive decor. Size: 19in L x 12in W. Now only $31.50, down from $45!",null,Home & Kitchen,Target,null,2025-12-21 12:20:00.197401+00,Published,Christmas,false,"Almohada de Árbol de Navidad de 19"" de John Derian para Target con Adornos de Bola",almohada-de-rbol-de-navidad-de-19-de-john-derian-para-target-con-adornos-de-bola,john-derian-for-target-19-christmas-tree-pillow-with-ball-ornaments,"Aporta magia navideña a tu hogar con esta almohada de árbol de Navidad 3D diseñada por el artista de decoupage John Derian. Con forma de árbol verde sobre una base marrón y adornada con coloridos adornos de bola, esta almohada suave está hecha de 100% algodón con relleno de poliéster, ideal para decorar en festividades. Tamaño: 19in L x 12in W. ¡Ahora solo $31.50, antes $45!",completed,null,2025-12-21 11:36:53.857+00,null,null,null,null,null,null,null,0,null,false,null,0,insert,null,null
3763,2025-12-21 11:35:48.932501+00,"4.25"" 3pk Christmas Featherly Friends™ Decor Cocoa and Candy Cane - Wondershop™",10.50,15.00,4.50,30.00,https://target.scene7.com/is/image/Target/GUEST_0ccb6a32-f917-467c-90de-6d9434f46f99,https://www.target.com/p/3pk-christmas-fabric-bird-decor-cocoa-and-candy-cane-wondershop-8482/-/A-94339968,null,null,null,"Enhance your holiday decor with the 3-Pack Christmas Fabric Bird Decor from Wondershop™. This charming set includes one cocoa-colored bird and two dressed in festive red-and-white chef and baker's outfits, bringing a delightful touch to your indoor space. Perfect for displaying together or separately, these mini bird figurines range in height from 3.25 to 4.25 inches. Now available for just $10.50, down from $15!",null,Home & Kitchen,Target,null,2025-12-21 13:30:00.282856+00,Published,Christmas,false,"Paquete de 3 pájaros de Navidad 4.25"" - Amigos Plumosos™ Decor de Cocoa y Caramelo - Wondershop™",paquete-de-3-p-jaros-de-navidad-4-25-amigos-plumosos-decor-de-cocoa-y-caramelo-wondershop,4-25-3pk-christmas-featherly-friends-decor-cocoa-and-candy-cane-wondershop,"Mejora tu decoración navideña con el Paquete de 3 Decoraciones de Pájaros de Tela de Navidad de Wondershop™. Este encantador juego incluye un pájaro de color cocoa y dos vestidos con atuendos festivos de chef y panadero en rojo y blanco, aportando un toque delicioso a tu espacio interior. Perfecto para exhibir juntos o por separado, estas figuritas de pájaros mini varían en altura de 3.25 a 4.25 pulgadas. ¡Ahora disponible por solo $10.50, antes era $15!",completed,null,2025-12-21 11:36:18.59+00,null,null,null,null,null,null,null,0,null,false,null,0,insert,null,null
3762,2025-12-21 11:32:33.99104+00,Razor Black Label E90 Electric Scooter - Green,110.00,128.00,18.00,14.06,https://i5.walmartimages.com/asr/5e554739-3e6d-40ff-b3bd-dddf843ee3bc.95ddabf07c2f88f4d01310c3f80f04be.jpeg?odnHeight=2000&odnWidth=2000&odnBg=FFFFFF,https://www.walmart.com/ip/Razor-Black-Label-E90-Electric-Scooter-Green-for-Child-Ages-8-and-up-to-120-lbs-up-to-10-mph/646369283?classType=VARIANT&athbdg=L1300&adsRedirect=true,null,null,null,"The Razor Black Label E90 Electric Scooter features innovative Power Core technology with a high-torque, maintenance-free hub motor that reaches speeds up to 10 mph. Equipped with a thumb-activated throttle and foot-activated rear-fender brake, it offers easy riding and quick stops. This scooter provides up to 40 minutes of uninterrupted ride time on a single charge, thanks to its rechargeable 12V battery. Safety is prioritized with rear-wheel drive for better traction and steering. The stylish design includes an all-steel deck and frame, a spoked urethane front tire, and a flat-free rear tire for a durable ride. Suitable for children ages 8 and up, with a maximum rider weight of 120 lbs. Some assembly is required. Dimensions: 31.69″ x 12.99″ x 33.07″. Now available for just $110 (was $128) at Walmart.",null,Kids & Toys,Walmart,null,2025-12-21 14:57:55.905+00,Published,null,false,Scooter Eléctrico Razor Black Label E90 - Verde,scooter-el-ctrico-razor-black-label-e90-verde,razor-black-label-e90-electric-scooter-green,"El Scooter Eléctrico Razor Black Label E90 cuenta con tecnología Power Core innovadora y un motor de buje de alto torque sin mantenimiento que alcanza velocidades de hasta 10 mph. Equipado con un acelerador activado por pulgar y freno de guardabarros trasero activado por pie, ofrece una conducción fácil y paradas rápidas. Este scooter proporciona hasta 40 minutos de tiempo de conducción ininterrumpido con una sola carga, gracias a su batería recargable de 12V. La seguridad es prioritaria con la tracción delantera para mejor agarre y dirección. El diseño elegante incluye una plataforma y marco de acero, una llanta delantera de poliuretano con rayos, y una llanta trasera sin aire para un viaje duradero. Apto para niños de 8 años en adelante, con un peso máximo del piloto de 120 lbs. Se requiere algún ensamblaje. Dimensiones: 31.69″ x 12.99″ x 33.07″. Ahora disponible por solo $110 (antes $128) en Walmart.",pending,null,null,null,null,null,null,null,null,null,0,null,false,null,0,insert,null,null
3761,2025-12-21 11:31:27.98826+00,Wizarding World 10-Film Collection (20th Anniversary) (DVD),29.35,84.99,55.64,65.47,https://i5.walmartimages.com/asr/0db145bd-7adb-44b9-b92e-d3b0a6a3d065.f70e0d4f579063d339c045479ddb9a26.jpeg?odnHeight=2000&odnWidth=2000&odnBg=FFFFFF,https://www.walmart.com/ip/Wizarding-World-10-Film-Collection-20th-Anniversary-DVD/423717724?classType=REGULAR&athbdg=L1600&from=/search,null,null,null,"Experience the complete magical journey with the Wizarding World 10-Film Collection. Follow Harry Potter's adventure as he learns about his identity, family, and the dark forces in the magical realm, alongside the enchanting stories of Newt Scamander in Fantastic Beasts And Where To Find Them and Fantastic Beasts: The Crimes of Grindelwald. A must-have for every fan!",null,Kids & Toys,Walmart,Searing deal,2025-12-21 13:00:00.295669+00,Published,null,false,Colección de 10 Películas del Mundo Mágico (20 Aniversario) (DVD),colecci-n-de-10-pel-culas-del-mundo-m-gico-20-aniversario-dvd,wizarding-world-10-film-collection-20th-anniversary-dvd,"Experimenta el viaje mágico completo con la Colección de 10 Películas del Mundo Mágico. Sigue la aventura de Harry Potter mientras aprende sobre su identidad, su familia y las fuerzas oscuras en el reino mágico, junto con las historias encantadoras de Newt Scamander en Animales Fantásticos y Dónde Encontrarlos y Animales Fantásticos: Los Crímenes de Grindelwald. ¡Un imprescindible para cada fan!",completed,null,2025-12-21 11:31:38.34+00,null,null,null,null,null,null,null,0,null,false,null,0,insert,null,null
3760,2025-12-21 11:30:34.005941+00,Pirates of the Caribbean - Complete Collection All 5 Movie Collection (Blu-ray),34.99,45.43,10.44,22.98,https://i5.walmartimages.com/asr/989ed1b1-b151-4b01-930f-9de336328781.624e729509db446983de3e648e14ae69.jpeg?odnHeight=2000&odnWidth=2000&odnBg=FFFFFF,https://www.walmart.com/ip/Pirates-of-the-Caribbean-Complete-Collection-All-5-Movie-Collection-Blu-ray/826804005?classType=REGULAR&athbdg=L1800&from=/search,null,null,null,"Dive into the adventures of Captain Jack Sparrow with the Pirates of the Caribbean Complete Collection. This Blu-ray set includes all five thrilling movies: 'The Curse of the Black Pearl,' 'Dead Man's Chest,' 'At World's End,' 'On Stranger Tides,' and 'Dead Men Tell No Tales.' Perfect for fans aged 13 and older, relive the excitement of swashbuckling battles, ghostly encounters, and legendary quests. Now available for $34.99, down from $45.43!",null,Kids & Toys,Walmart,null,2025-12-21 11:30:33.921+00,Draft,null,false,"Piratas del Caribe - Colección Completa, Todas las 5 Películas (Blu-ray)",piratas-del-caribe-colecci-n-completa-todas-las-5-pel-culas-blu-ray,pirates-of-the-caribbean-complete-collection-all-5-movie-collection-blu-ray,"Sumérgete en las aventuras del Capitán Jack Sparrow con la Colección Completa de Piratas del Caribe. Este conjunto en Blu-ray incluye las cinco emocionantes películas: 'La maldición de la Perla Negra', 'El cofre de la muerte', 'En el fin del mundo', 'En mareas misteriosas' y 'Los hombres muertos no cuentan cuentos'. Perfecto para fanáticos mayores de 13 años, revive la emoción de las batallas, encuentros fantasmales y búsquedas legendarias. ¡Ahora disponible por $34.99, antes $45.43!",completed,null,2025-12-21 11:30:47.012+00,null,null,null,null,null,null,null,0,null,false,null,0,insert,null,null
3759,2025-12-21 11:29:51.648949+00,"KANFUAQ Cordless Stick Vacuum Cleaner - Powerful, Lightweight with 50 Minutes Runtime",59.89,266.99,207.10,77.57,https://i5.walmartimages.com/seo/KUOSE-Cordless-Vacuum-Cleaner-38000pa-400W-50min-2200mAh-Lightweight-Stick-Vacuum-Cleaners-for-Home-Pet-Hair-Car-Carpet-Hardwood-Floor_f9b677b3-66cb-4f96-8362-322bd21335d3.5ea053ebae51b7b18ba280b55b5b7f7c.jpeg?odnHeight=573&odnWidth=573&odnBg=FFFFFF,https://www.walmart.com/ip/KUOSE-Cordless-Vacuum-Cleaner-38000pa-400W-50min-2200mAh-Lightweight-Stick-Vacuum-Cleaners-for-Home-Pet-Hair-Car-Carpet-Hardwood-Floor/5567473584?classType=VARIANT&athbdg=L1800&adsRedirect=true,null,null,null,"Experience powerful cleaning with the KANFUAQ Cordless Stick Vacuum Cleaner. Featuring a 400W brushless motor that delivers up to 38KPa suction power, this vacuum is perfect for all your cleaning needs. With three suction modes (15KPa for 50 mins, 25KPa for 30 mins, and 38KPa for 20 mins), it adapts to any mess. Enjoy long-lasting performance with a 2200mAh battery and easily maneuverability thanks to its LED motorized brush. Versatile attachments make it ideal for carpets and hard floors, while the touch screen control and efficient filtration ensure a top-notch cleaning experience. Now available for only $59.89, down from $266.99 at Walmart!",null,Electronics,Walmart,Flaming deal,2025-12-21 13:50:00.247133+00,Published,null,false,Aspiradora de Varilla Inalámbrica KANFUAQ - Potente y Ligera con 50 Minutos de Autonomía,aspiradora-de-varilla-inal-mbrica-kanfuaq-potente-y-ligera-con-50-minutos-de-autonom-a,kanfuaq-cordless-stick-vacuum-cleaner-38kpa-50mins-2200mah-lightweight-for-home-pet-hair-carpet-hard-floor,"Experimente una limpieza potente con la Aspiradora de Varilla Inalámbrica KANFUAQ. Con un motor sin escobillas de 400W que entrega hasta 38KPa de succión, esta aspiradora es perfecta para todas sus necesidades de limpieza. Con tres modos de succión (15KPa durante 50 mins, 25KPa durante 30 mins y 38KPa durante 20 mins), se adapta a cualquier desorden. Disfrute de un rendimiento duradero con una batería de 2200mAh y maniobrabilidad fácil gracias a su cepillo motorizado con LED. Los accesorios versátiles la hacen ideal para alfombras y suelos duros, mientras que el control táctil y la filtración eficiente garantizan una experiencia de limpieza de primera. ¡Ahora disponible por solo $59.89, reducido de $266.99 en Walmart!",completed,null,2025-12-21 11:30:05.038+00,null,null,null,null,null,null,null,0,null,false,null,0,insert,null,null
